Solar Radiation (Clear Sky),Air Temperature,Dew Point Temperature,Wet Bulb Temperature ,Humidity,Wind Speed,Day of Week,Month,Solar Radiation (All Sky)_Lag_1,Air Temperature_Lag_1,Humidity_Lag_1,Wind Speed_Lag_1,Solar Radiation (All Sky)_Lag_2,Air Temperature_Lag_2,Humidity_Lag_2,Wind Speed_Lag_2,Solar Radiation (All Sky)_Lag_3,Air Temperature_Lag_3,Humidity_Lag_3,Wind Speed_Lag_3,Temp_Rolling_Mean,Humidity_Rolling_Mean,Wind Speed_Rolling_Mean,Fourier_Transform_Solar_Radiation,Solar Radiation (All Sky)
0.733710658,0.405388601,0.37065053,0.394160584,0.141156463,0.504370629,2.0,1.0,0.799949711,0.405595855,0.138321995,0.483391608,0.835104516,0.394818653,0.136621315,0.475524476,0.835142469,0.373264249,0.135487528,0.501748252,0.2275474956666666,0.1629109976666666,0.3678248834166666,4.724002719398268,0.733516145
0.642004535,0.391295337,0.378214826,0.388613139,0.14569161,0.495629371,2.0,1.0,0.733516145,0.405388601,0.141156463,0.504370629,0.799949711,0.405595855,0.138321995,0.483391608,0.835104516,0.394818653,0.136621315,0.475524476,0.2281433505833333,0.1600765305416666,0.3661494754999999,7.0059500316782755,0.641767324
0.541165754,0.332849741,0.429652042,0.377226277,0.178004535,0.310314685,2.0,1.0,0.641767324,0.391295337,0.14569161,0.495629371,0.733516145,0.405388601,0.141156463,0.504370629,0.799949711,0.405595855,0.138321995,0.483391608,0.2279447322916666,0.1583049885833333,0.3628715034583332,2.8537548759067297,0.537498458
0.473949388,0.255958549,0.438477055,0.328175182,0.183106576,0.303321678,2.0,1.0,0.537498458,0.332849741,0.178004535,0.310314685,0.641767324,0.391295337,0.14569161,0.495629371,0.733516145,0.405388601,0.141156463,0.504370629,0.2274784110416666,0.1564625849583333,0.3632357225416667,8.748297849315108,0.473949388
0.473949388,0.233782383,0.437216339,0.311824818,0.182539683,0.306818182,2.0,1.0,0.473949388,0.255958549,0.183106576,0.303321678,0.537498458,0.332849741,0.178004535,0.310314685,0.641767324,0.391295337,0.14569161,0.495629371,0.2270034542083333,0.1548800075,0.3633449882916666,5.416421483897538,0.473949388
0.473949388,0.216165803,0.437216339,0.299562044,0.181972789,0.313811189,2.0,1.0,0.473949388,0.233782383,0.182539683,0.306818182,0.473949388,0.255958549,0.183106576,0.303321678,0.537498458,0.332849741,0.178004535,0.310314685,0.2266062175833333,0.1535808767499999,0.3637092074166666,10.658492708666056,0.473949388
0.473949388,0.2,0.437972769,0.288467153,0.182539683,0.319055944,2.0,1.0,0.473949388,0.216165803,0.181972789,0.313811189,0.473949388,0.233782383,0.182539683,0.306818182,0.473949388,0.255958549,0.183106576,0.303321678,0.2263644213749999,0.1526596749583333,0.3643648018333333,4.105263494123682,0.473949388
0.473949388,0.18507772,0.438981341,0.278540146,0.183106576,0.321678322,2.0,1.0,0.473949388,0.2,0.182539683,0.319055944,0.473949388,0.216165803,0.181972789,0.313811189,0.473949388,0.233782383,0.182539683,0.306818182,0.22629533675,0.1521636432083333,0.3651296619999999,4.51643241979061,0.473949388
0.473949388,0.171606218,0.440494201,0.269781022,0.184240363,0.324300699,2.0,1.0,0.473949388,0.18507772,0.183106576,0.321678322,0.473949388,0.2,0.182539683,0.319055944,0.473949388,0.216165803,0.181972789,0.313811189,0.22645941275,0.1521400226666666,0.3663315850833333,6.225793813302848,0.473949388
0.473949388,0.159792746,0.443519919,0.263357664,0.186507937,0.326048951,2.0,1.0,0.473949388,0.171606218,0.184240363,0.324300699,0.473949388,0.18507772,0.183106576,0.321678322,0.473949388,0.2,0.182539683,0.319055944,0.2268825560833333,0.152659675,0.3680798368333333,2.583941549939405,0.473949388
0.473949388,0.149222798,0.448814927,0.258978102,0.189909297,0.326923077,3.0,1.0,0.473949388,0.159792746,0.186507937,0.326048951,0.473949388,0.171606218,0.184240363,0.324300699,0.473949388,0.18507772,0.183106576,0.321678322,0.2275215889166667,0.1537226001666666,0.3703015734166666,6.607885887237611,0.473949388
0.473949388,0.140725389,0.453605648,0.255766423,0.193310658,0.327797203,3.0,1.0,0.473949388,0.149222798,0.189909297,0.326923077,0.473949388,0.159792746,0.186507937,0.326048951,0.473949388,0.171606218,0.184240363,0.324300699,0.2283333333333333,0.1552579365416666,0.3727054195833333,3.5523271520667876,0.473949388
0.473949388,0.132435233,0.456631367,0.251678832,0.195578231,0.326923077,3.0,1.0,0.473949388,0.140725389,0.193310658,0.327797203,0.473949388,0.149222798,0.189909297,0.326923077,0.473949388,0.159792746,0.186507937,0.326048951,0.2292659758333333,0.157194822375,0.375,7.421654167594069,0.473949388
0.473949388,0.123937824,0.457892083,0.246423358,0.196712018,0.321678322,3.0,1.0,0.473949388,0.132435233,0.195578231,0.326923077,0.473949388,0.140725389,0.193310658,0.327797203,0.473949388,0.149222798,0.189909297,0.326923077,0.2302245250833333,0.1594387755,0.3767118298333333,8.91271344838279,0.473949388
0.473949388,0.115440415,0.458144226,0.240583942,0.196712018,0.313811189,3.0,1.0,0.473949388,0.123937824,0.196712018,0.321678322,0.473949388,0.132435233,0.195578231,0.326923077,0.473949388,0.140725389,0.193310658,0.327797203,0.2311139897083333,0.1619189342083333,0.377513111875,4.842010169796432,0.473949388
0.473949388,0.107357513,0.457892083,0.234744526,0.196145125,0.305944056,3.0,1.0,0.473949388,0.115440415,0.196712018,0.313811189,0.473949388,0.123937824,0.196712018,0.321678322,0.473949388,0.132435233,0.195578231,0.326923077,0.231848013875,0.164611678,0.37736742425,3.097677974164592,0.473949388
0.473949388,0.101554404,0.457387796,0.230364964,0.196145125,0.298951049,3.0,1.0,0.473949388,0.107357513,0.196145125,0.305944056,0.473949388,0.115440415,0.196712018,0.313811189,0.473949388,0.123937824,0.196712018,0.321678322,0.2324179620416666,0.167540627375,0.3766389860416666,5.689369683825109,0.473949388
0.544249509,0.155233161,0.457639939,0.268321168,0.196145125,0.368006993,3.0,1.0,0.473949388,0.101554404,0.196145125,0.298951049,0.473949388,0.107357513,0.196145125,0.305944056,0.473949388,0.115440415,0.196712018,0.313811189,0.2327374784583333,0.1706585412083333,0.374963578125,0.8888652418871789,0.54396011
0.644409864,0.208704663,0.457639939,0.305985401,0.196145125,0.352272727,3.0,1.0,0.54396011,0.155233161,0.196145125,0.368006993,0.473949388,0.101554404,0.196145125,0.298951049,0.473949388,0.107357513,0.196145125,0.305944056,0.232841105375,0.1739181784166666,0.372086247125,3.961739657371432,0.643755159
0.734953649,0.288497409,0.436459909,0.349781022,0.181405896,0.437062937,3.0,1.0,0.643755159,0.208704663,0.196145125,0.352272727,0.54396011,0.155233161,0.196145125,0.368006993,0.473949388,0.101554404,0.196145125,0.298951049,0.2329188255833333,0.1763274754999999,0.3709207459583333,5.986283009536262,0.734631041
0.801197446,0.332020725,0.42788704,0.375474453,0.175736961,0.439685315,3.0,1.0,0.734631041,0.288497409,0.181405896,0.437062937,0.643755159,0.208704663,0.196145125,0.352272727,0.54396011,0.155233161,0.196145125,0.368006993,0.2325302245416666,0.1780517763333333,0.3668779137916667,3.4503083822794864,0.80116898
0.828049833,0.362072539,0.410489158,0.386861314,0.164965986,0.412587413,3.0,1.0,0.80116898,0.332020725,0.175736961,0.439685315,0.734631041,0.288497409,0.181405896,0.437062937,0.643755159,0.208704663,0.196145125,0.352272727,0.2320639032916666,0.1792800454166666,0.3631628788333332,5.0797281235180645,0.82801188
0.828120997,0.384455959,0.388552698,0.389781022,0.151360544,0.397727273,3.0,1.0,0.82801188,0.362072539,0.164965986,0.412587413,0.80116898,0.332020725,0.175736961,0.439685315,0.734631041,0.288497409,0.181405896,0.437062937,0.231632124375,0.1798941799583333,0.3599213287083334,2.47119764706128,0.828083043
0.794602955,0.396891192,0.367624811,0.386277372,0.139455782,0.393356643,3.0,1.0,0.828083043,0.384455959,0.151360544,0.397727273,0.82801188,0.362072539,0.164965986,0.412587413,0.80116898,0.332020725,0.175736961,0.439685315,0.2312694300833333,0.1799414210833333,0.3561698718333333,9.573014539380289,0.794565001
0.728477764,0.398134715,0.352748361,0.378686131,0.130952381,0.395979021,3.0,1.0,0.794565001,0.396891192,0.139455782,0.393356643,0.828083043,0.384455959,0.151360544,0.397727273,0.82801188,0.362072539,0.164965986,0.412587413,0.2309671848333333,0.179516251,0.3516535548333333,5.129352326980486,0.728335437
0.637516486,0.384248705,0.345940494,0.364963504,0.126984127,0.387237762,3.0,1.0,0.728335437,0.398134715,0.130952381,0.395979021,0.794565001,0.396891192,0.139455782,0.393356643,0.828083043,0.384455959,0.151360544,0.397727273,0.2306735751666666,0.1787367725416666,0.3471372377916666,6.591250324189886,0.629996869
0.538779402,0.322487047,0.41225416,0.359708029,0.167800454,0.254370629,3.0,1.0,0.629996869,0.384248705,0.126984127,0.387237762,0.728335437,0.398134715,0.130952381,0.395979021,0.794565001,0.396891192,0.139455782,0.393356643,0.23024179625,0.1783116025,0.3448062354583334,7.946261793114582,0.532991432
0.473949388,0.244559585,0.400403429,0.29810219,0.159297052,0.291083916,3.0,1.0,0.532991432,0.322487047,0.167800454,0.254370629,0.629996869,0.384248705,0.126984127,0.387237762,0.728335437,0.398134715,0.130952381,0.395979021,0.2297668394166666,0.1773195389999999,0.3442963287083334,8.775230555320372,0.473949388
0.473949388,0.219067358,0.390065557,0.274160584,0.152494331,0.297202797,3.0,1.0,0.473949388,0.244559585,0.159297052,0.291083916,0.532991432,0.322487047,0.167800454,0.254370629,0.629996869,0.384248705,0.126984127,0.387237762,0.2291537133749999,0.1760676493333333,0.3438956876666666,4.4694036879059675,0.473949388
0.473949388,0.196476684,0.387039839,0.256350365,0.150226757,0.281468531,3.0,1.0,0.473949388,0.219067358,0.152494331,0.297202797,0.473949388,0.244559585,0.159297052,0.291083916,0.532991432,0.322487047,0.167800454,0.254370629,0.2283333334166666,0.174744898,0.3425480769166666,5.360262482874295,0.473949388
0.473949388,0.176580311,0.383761977,0.240583942,0.148526077,0.262237762,3.0,1.0,0.473949388,0.196476684,0.150226757,0.281468531,0.473949388,0.219067358,0.152494331,0.297202797,0.473949388,0.244559585,0.159297052,0.291083916,0.2273575130416667,0.1733276644166667,0.3401806526666666,11.553303321260842,0.473949388
0.473949388,0.161658031,0.379979829,0.228029197,0.146258503,0.243006993,3.0,1.0,0.473949388,0.176580311,0.148526077,0.262237762,0.473949388,0.196476684,0.150226757,0.281468531,0.473949388,0.219067358,0.152494331,0.297202797,0.2263816926666666,0.1717923280416666,0.336902680625,7.168996894715073,0.473949388
0.473949388,0.149222798,0.375693394,0.216642336,0.14399093,0.230769231,3.0,1.0,0.473949388,0.161658031,0.146258503,0.243006993,0.473949388,0.176580311,0.148526077,0.262237762,0.473949388,0.196476684,0.150226757,0.281468531,0.2254490501666666,0.1701152683333333,0.333005536125,5.69792290897751,0.473949388
0.473949388,0.139274611,0.371659102,0.20729927,0.141723356,0.221153846,3.0,1.0,0.473949388,0.149222798,0.14399093,0.230769231,0.473949388,0.161658031,0.146258503,0.243006993,0.473949388,0.176580311,0.148526077,0.262237762,0.224594127875,0.168249244125,0.32863490675,3.7215586550240785,0.473949388
0.473949388,0.130569948,0.368381241,0.199124088,0.139455782,0.215909091,4.0,1.0,0.473949388,0.139274611,0.141723356,0.221153846,0.473949388,0.149222798,0.14399093,0.230769231,0.473949388,0.161658031,0.146258503,0.243006993,0.2238169257916666,0.1661470143333333,0.324009324,3.693735370309255,0.473949388
0.473949388,0.121243523,0.365859808,0.191240876,0.138321995,0.221153846,4.0,1.0,0.473949388,0.130569948,0.139455782,0.215909091,0.473949388,0.139274611,0.141723356,0.221153846,0.473949388,0.149222798,0.14399093,0.230769231,0.223005181375,0.1638558200416666,0.3195658507916666,3.344743285531474,0.473949388
0.473949388,0.110673575,0.366616238,0.184233577,0.138321995,0.232517483,4.0,1.0,0.473949388,0.121243523,0.138321995,0.221153846,0.473949388,0.130569948,0.139455782,0.215909091,0.473949388,0.139274611,0.141723356,0.221153846,0.222098445625,0.1614701435416666,0.3156322843749999,4.499255810861955,0.473949388
0.473949388,0.101761658,0.368633384,0.178978102,0.139455782,0.238636364,4.0,1.0,0.473949388,0.110673575,0.138321995,0.232517483,0.473949388,0.121243523,0.138321995,0.221153846,0.473949388,0.130569948,0.139455782,0.215909091,0.2211744387083333,0.1590844670416666,0.3121722027916667,1.3467484255624222,0.473949388
0.473949388,0.093264249,0.371154816,0.17459854,0.141156463,0.243006993,4.0,1.0,0.473949388,0.101761658,0.139455782,0.238636364,0.473949388,0.110673575,0.138321995,0.232517483,0.473949388,0.121243523,0.138321995,0.221153846,0.2202504317916666,0.1567696522499999,0.3092220279583333,5.896932567326324,0.473949388
0.473949388,0.084766839,0.374180535,0.170510949,0.142857143,0.248251748,4.0,1.0,0.473949388,0.093264249,0.141156463,0.243006993,0.473949388,0.101761658,0.139455782,0.238636364,0.473949388,0.110673575,0.138321995,0.232517483,0.2193091537083333,0.1545493196666666,0.3068181817916666,6.726650177499217,0.473949388
0.473949388,0.078756477,0.377458396,0.167883212,0.144557823,0.249125874,4.0,1.0,0.473949388,0.084766839,0.142857143,0.248251748,0.473949388,0.093264249,0.141156463,0.243006993,0.473949388,0.101761658,0.139455782,0.238636364,0.2183592400833333,0.1523998487499999,0.3047421328333333,9.656164170698212,0.473949388
0.543998064,0.13492228,0.3903177,0.215182482,0.152494331,0.248251748,4.0,1.0,0.473949388,0.078756477,0.144557823,0.249125874,0.473949388,0.084766839,0.142857143,0.248251748,0.473949388,0.093264249,0.141156463,0.243006993,0.217512953375,0.1505810656666666,0.2997523309583333,1.1986649079619711,0.523028532
0.645097779,0.193367876,0.389056984,0.255474453,0.151360544,0.255244755,4.0,1.0,0.523028532,0.13492228,0.152494331,0.248251748,0.473949388,0.078756477,0.144557823,0.249125874,0.473949388,0.084766839,0.142857143,0.248251748,0.2168739205833333,0.1487150414583333,0.2957094987916667,0.4169085296517393,0.594917972
0.736818134,0.270880829,0.388552698,0.309781022,0.150793651,0.230769231,4.0,1.0,0.594917972,0.193367876,0.151360544,0.255244755,0.523028532,0.13492228,0.152494331,0.248251748,0.473949388,0.078756477,0.144557823,0.249125874,0.2161398964166666,0.14743953125,0.2871139277083334,2.4214939130334088,0.667561746
0.802891139,0.326839378,0.375945537,0.34189781,0.143424036,0.210664336,4.0,1.0,0.667561746,0.270880829,0.150793651,0.230769231,0.594917972,0.193367876,0.151360544,0.255244755,0.523028532,0.13492228,0.152494331,0.248251748,0.2159240069583333,0.146093159375,0.2775713869166666,4.710856268911257,0.761379055
0.830184741,0.358134715,0.359051942,0.354160584,0.134353741,0.151223776,4.0,1.0,0.761379055,0.326839378,0.143424036,0.210664336,0.667561746,0.270880829,0.150793651,0.230769231,0.594917972,0.193367876,0.151360544,0.255244755,0.2157599309583333,0.1448176491666666,0.266681235375,3.7169253775099897,0.752279606
0.830170508,0.380725389,0.334089763,0.355620438,0.120748299,0.097027972,4.0,1.0,0.752279606,0.358134715,0.134353741,0.151223776,0.761379055,0.326839378,0.143424036,0.210664336,0.667561746,0.270880829,0.150793651,0.230769231,0.2156044905416666,0.1435421389583333,0.2541520978333333,2.544733762455736,0.813375905
0.795807991,0.394611399,0.31265759,0.352992701,0.109410431,0.08479021,4.0,1.0,0.813375905,0.380725389,0.120748299,0.097027972,0.752279606,0.358134715,0.134353741,0.151223776,0.761379055,0.326839378,0.143424036,0.210664336,0.2155094991666667,0.1422902493333333,0.241295163125,6.38703088987293,0.73099221
0.729948478,0.397720207,0.298789713,0.347153285,0.10260771,0.108391608,4.0,1.0,0.73099221,0.394611399,0.109410431,0.08479021,0.813375905,0.380725389,0.120748299,0.097027972,0.752279606,0.358134715,0.134353741,0.151223776,0.215492228,0.141109221375,0.22931235425,7.527773331897532,0.677382319
0.638702546,0.386943005,0.296016137,0.337810219,0.101473923,0.108391608,4.0,1.0,0.677382319,0.397720207,0.10260771,0.108391608,0.73099221,0.394611399,0.109410431,0.08479021,0.813375905,0.380725389,0.120748299,0.097027972,0.2156044905,0.1400462962083333,0.2176937645,2.529724279383426,0.609103244
0.539562202,0.339896373,0.400655572,0.365255474,0.162131519,0.112762238,4.0,1.0,0.609103244,0.386943005,0.101473923,0.108391608,0.677382319,0.397720207,0.10260771,0.108391608,0.73099221,0.394611399,0.109410431,0.08479021,0.2163298790833333,0.1398100905833333,0.211793414875,8.015167689066166,0.523346396
0.473949388,0.279378238,0.360564801,0.299562044,0.136054422,0.180944056,4.0,1.0,0.523346396,0.339896373,0.162131519,0.112762238,0.609103244,0.386943005,0.101473923,0.108391608,0.677382319,0.397720207,0.10260771,0.108391608,0.2177806562916666,0.1388416476666666,0.2072042540416666,2.278679836522778,0.473949388
0.473949388,0.24642487,0.367372668,0.280291971,0.139455782,0.218531469,4.0,1.0,0.473949388,0.279378238,0.136054422,0.180944056,0.523346396,0.339896373,0.162131519,0.112762238,0.609103244,0.386943005,0.101473923,0.108391608,0.218920552625,0.1382983747916666,0.2039262820416666,2.0955704885836854,0.473949388
0.473949388,0.230673575,0.370398386,0.270948905,0.141156463,0.226398601,4.0,1.0,0.473949388,0.24642487,0.139455782,0.218531469,0.473949388,0.279378238,0.136054422,0.180944056,0.523346396,0.339896373,0.162131519,0.112762238,0.2203454230833333,0.137920445875,0.201631701625,3.3702781836418727,0.473949388
0.473949388,0.218445596,0.373928391,0.264525547,0.143424036,0.223776224,4.0,1.0,0.473949388,0.230673575,0.141156463,0.226398601,0.473949388,0.24642487,0.139455782,0.218531469,0.473949388,0.279378238,0.136054422,0.180944056,0.2220898099583333,0.1377078608333333,0.2000291375416666,7.28422803852611,0.473949388
0.473949388,0.203108808,0.369389813,0.251094891,0.140589569,0.217657343,4.0,1.0,0.473949388,0.218445596,0.143424036,0.223776224,0.473949388,0.230673575,0.141156463,0.226398601,0.473949388,0.24642487,0.139455782,0.218531469,0.2238169256666666,0.13747165525,0.198972902125,6.813445389527735,0.473949388
0.473949388,0.191917098,0.366111952,0.241167883,0.138888889,0.204545455,4.0,1.0,0.473949388,0.203108808,0.140589569,0.217657343,0.473949388,0.218445596,0.143424036,0.223776224,0.473949388,0.230673575,0.141156463,0.226398601,0.2255958548333333,0.1372590702083333,0.1978802447916666,7.549610386164098,0.473949388
0.473949388,0.182176166,0.351235502,0.225693431,0.130385488,0.190559441,4.0,1.0,0.473949388,0.191917098,0.138888889,0.204545455,0.473949388,0.203108808,0.140589569,0.217657343,0.473949388,0.218445596,0.143424036,0.223776224,0.227383419625,0.1367866590416666,0.1966054779166667,9.31925257907335,0.473949388
0.473949388,0.17119171,0.344679778,0.214306569,0.126417234,0.176573427,5.0,1.0,0.473949388,0.182176166,0.130385488,0.190559441,0.473949388,0.191917098,0.138888889,0.204545455,0.473949388,0.203108808,0.140589569,0.217657343,0.2290759930416666,0.1362433862083333,0.1949664919166666,2.1859603047219665,0.473949388
0.473949388,0.163316062,0.342410489,0.20729927,0.125283447,0.166083916,5.0,1.0,0.473949388,0.17119171,0.126417234,0.176573427,0.473949388,0.182176166,0.130385488,0.190559441,0.473949388,0.191917098,0.138888889,0.204545455,0.2308290155,0.135700113375,0.1926719115,2.161345060124009,0.473949388
0.473949388,0.156891192,0.340393343,0.201751825,0.12414966,0.157342657,5.0,1.0,0.473949388,0.163316062,0.125283447,0.166083916,0.473949388,0.17119171,0.126417234,0.176573427,0.473949388,0.182176166,0.130385488,0.190559441,0.2327547495416666,0.1351095994166666,0.1895396270833333,2.1119247360949105,0.473949388
0.473949388,0.151709845,0.337871911,0.19649635,0.123015873,0.148601399,5.0,1.0,0.473949388,0.156891192,0.12414966,0.157342657,0.473949388,0.163316062,0.125283447,0.166083916,0.473949388,0.17119171,0.126417234,0.176573427,0.234835924,0.1344246032083333,0.1857881702083333,0.7771191439491857,0.473949388
0.473949388,0.146321244,0.334341906,0.190656934,0.120748299,0.152097902,5.0,1.0,0.473949388,0.151709845,0.123015873,0.148601399,0.473949388,0.156891192,0.12414966,0.157342657,0.473949388,0.163316062,0.125283447,0.166083916,0.237046632125,0.1335742630416666,0.1820002914166666,4.740264121717618,0.473949388
0.473949388,0.138860104,0.330811901,0.183357664,0.119047619,0.170454545,5.0,1.0,0.473949388,0.146321244,0.120748299,0.152097902,0.473949388,0.151709845,0.123015873,0.148601399,0.473949388,0.156891192,0.12414966,0.157342657,0.2393005181666666,0.1325821995416666,0.1787587412916667,4.203969916825304,0.473949388
0.473949388,0.136373057,0.327281896,0.179562044,0.116780045,0.178321678,5.0,1.0,0.473949388,0.138860104,0.119047619,0.170454545,0.473949388,0.146321244,0.120748299,0.152097902,0.473949388,0.151709845,0.123015873,0.148601399,0.241701209,0.131424792125,0.1758085664583333,0.5363064552977134,0.473949388
0.534177491,0.17492228,0.361825517,0.226569343,0.136054422,0.159090909,5.0,1.0,0.473949388,0.136373057,0.116780045,0.178321678,0.473949388,0.138860104,0.119047619,0.170454545,0.473949388,0.146321244,0.120748299,0.152097902,0.2433678756666666,0.1307397959166666,0.1720935314999999,6.067642097199348,0.533475344
0.629925705,0.243523316,0.322239032,0.252262774,0.113945578,0.201048951,5.0,1.0,0.533475344,0.17492228,0.136054422,0.159090909,0.473949388,0.136373057,0.116780045,0.178321678,0.473949388,0.138860104,0.119047619,0.170454545,0.2454576856666666,0.129180839,0.1698353729999999,8.407815294300928,0.622244784
0.719558596,0.317305699,0.320221886,0.303065693,0.112811791,0.15034965,5.0,1.0,0.622244784,0.243523316,0.113945578,0.201048951,0.533475344,0.17492228,0.136054422,0.159090909,0.473949388,0.136373057,0.116780045,0.178321678,0.2473920552499999,0.1275982615,0.166484557125,3.64974665357414,0.716901823
0.785304248,0.385906736,0.308623298,0.344525547,0.107142857,0.100524476,5.0,1.0,0.716901823,0.317305699,0.112811791,0.15034965,0.622244784,0.243523316,0.113945578,0.201048951,0.533475344,0.17492228,0.136054422,0.159090909,0.2498531951666666,0.1260865457083333,0.1618953962916666,4.631040475543756,0.78494843
0.817375298,0.42507772,0.3197176,0.378686131,0.113378685,0.041083916,5.0,1.0,0.78494843,0.385906736,0.107142857,0.100524476,0.716901823,0.317305699,0.112811791,0.15034965,0.622244784,0.243523316,0.113945578,0.201048951,0.2526424870416667,0.1252125850416666,0.1573062354583333,1.2893477658597337,0.817100132
0.817536602,0.45119171,0.353252648,0.416350365,0.131519274,0.097902098,5.0,1.0,0.817100132,0.42507772,0.113378685,0.041083916,0.78494843,0.385906736,0.107142857,0.100524476,0.716901823,0.317305699,0.112811791,0.15034965,0.25557858375,0.1256613756666666,0.157342657375,6.689337794286024,0.817351577
0.78295585,0.456373057,0.378971256,0.435036496,0.146825397,0.125874126,5.0,1.0,0.817351577,0.45119171,0.131519274,0.097902098,0.817100132,0.42507772,0.113378685,0.041083916,0.78494843,0.385906736,0.107142857,0.100524476,0.2581519861666666,0.1272203325833333,0.1590544872083333,3.075520842086631,0.782538357
0.716569726,0.453678756,0.396621281,0.443211679,0.157596372,0.131993007,5.0,1.0,0.782538357,0.456373057,0.146825397,0.125874126,0.817351577,0.45119171,0.131519274,0.097902098,0.817100132,0.42507772,0.113378685,0.041083916,0.260483592375,0.1295115268333333,0.1600378788333333,3.879927087230664,0.711445949
0.626761298,0.434818653,0.457135653,0.465109489,0.199546485,0.109265734,5.0,1.0,0.711445949,0.453678756,0.157596372,0.131993007,0.782538357,0.456373057,0.146825397,0.125874126,0.817351577,0.45119171,0.131519274,0.097902098,0.2624784110416666,0.1335978835833333,0.1600743007499999,2.8654148794710914,0.626642692
0.533465856,0.385492228,0.526979324,0.470656934,0.253968254,0.13986014,5.0,1.0,0.626642692,0.434818653,0.199546485,0.109265734,0.711445949,0.453678756,0.157596372,0.131993007,0.782538357,0.456373057,0.146825397,0.125874126,0.2643782383333333,0.1374244142083333,0.16120338,3.731353527728937,0.53315748
0.473949388,0.324974093,0.448058497,0.382481752,0.192176871,0.20541958,5.0,1.0,0.53315748,0.385492228,0.253968254,0.13986014,0.626642692,0.434818653,0.199546485,0.109265734,0.711445949,0.453678756,0.157596372,0.131993007,0.266278065625,0.1397628495833333,0.1622231935,4.358174443670525,0.473949388
0.473949388,0.286010363,0.429147756,0.343941606,0.179138322,0.247377622,5.0,1.0,0.473949388,0.324974093,0.192176871,0.20541958,0.53315748,0.385492228,0.253968254,0.13986014,0.626642692,0.434818653,0.199546485,0.109265734,0.2679274611666666,0.1414162887499999,0.1634251165416666,6.613858681290466,0.473949388
0.473949388,0.263419689,0.415532022,0.32,0.170068027,0.266608392,5.0,1.0,0.473949388,0.286010363,0.179138322,0.247377622,0.473949388,0.324974093,0.192176871,0.20541958,0.53315748,0.385492228,0.253968254,0.13986014,0.2692918825833333,0.14262093725,0.1651005244999999,0.6057278469399481,0.473949388
0.473949388,0.244766839,0.396116994,0.295766423,0.157029478,0.267482517,5.0,1.0,0.473949388,0.263419689,0.170068027,0.266608392,0.473949388,0.286010363,0.179138322,0.247377622,0.473949388,0.324974093,0.192176871,0.20541958,0.2703886010416667,0.1431878306666666,0.1669216200416666,3.21064221239875,0.473949388
0.473949388,0.222176166,0.373424105,0.266569343,0.142857143,0.267482517,5.0,1.0,0.473949388,0.244766839,0.157029478,0.267482517,0.473949388,0.263419689,0.170068027,0.266608392,0.473949388,0.286010363,0.179138322,0.247377622,0.2711830742916666,0.1432823129166666,0.1689976689583333,1.6146297994663683,0.473949388
0.473949388,0.208704663,0.362581947,0.251094891,0.136621315,0.263986014,5.0,1.0,0.473949388,0.222176166,0.142857143,0.267482517,0.473949388,0.244766839,0.157029478,0.267482517,0.473949388,0.263419689,0.170068027,0.266608392,0.2718825561666667,0.1431878306666666,0.1714743589166666,5.520558988851644,0.473949388
0.473949388,0.195854922,0.357539082,0.239124088,0.133786848,0.252622378,5.0,1.0,0.473949388,0.208704663,0.136621315,0.263986014,0.473949388,0.222176166,0.142857143,0.267482517,0.473949388,0.244766839,0.157029478,0.267482517,0.2724525043333333,0.143329554,0.174060314625,2.745506033430324,0.473949388
0.473949388,0.189637306,0.354513364,0.23270073,0.132086168,0.237762238,6.0,1.0,0.473949388,0.195854922,0.133786848,0.252622378,0.473949388,0.208704663,0.136621315,0.263986014,0.473949388,0.222176166,0.142857143,0.267482517,0.2732210708333333,0.1435657595833333,0.1766098484166666,3.5533361087507145,0.473949388
0.473949388,0.18611399,0.350226929,0.228029197,0.129818594,0.229020979,6.0,1.0,0.473949388,0.189637306,0.132086168,0.237762238,0.473949388,0.195854922,0.133786848,0.252622378,0.473949388,0.208704663,0.136621315,0.263986014,0.2741709845,0.1437547240416666,0.1792322260416666,4.875673936802095,0.473949388
0.473949388,0.183005181,0.345436208,0.222773723,0.12755102,0.225524476,6.0,1.0,0.473949388,0.18611399,0.129818594,0.229020979,0.473949388,0.189637306,0.132086168,0.237762238,0.473949388,0.195854922,0.133786848,0.252622378,0.275259067375,0.143896447375,0.1820731351666666,2.263325207522021,0.473949388
0.473949388,0.18134715,0.341149773,0.219270073,0.124716553,0.22465035,6.0,1.0,0.473949388,0.183005181,0.12755102,0.225524476,0.473949388,0.18611399,0.129818594,0.229020979,0.473949388,0.189637306,0.132086168,0.237762238,0.2764939550833333,0.1439673090416666,0.1852418414583333,1.7970871436979872,0.473949388
0.473949388,0.178031088,0.337367625,0.21459854,0.12244898,0.23513986,6.0,1.0,0.473949388,0.18134715,0.124716553,0.22465035,0.473949388,0.183005181,0.12755102,0.225524476,0.473949388,0.18611399,0.129818594,0.229020979,0.2778151985833333,0.14403817075,0.1887019230416666,4.359861433466721,0.473949388
0.473949388,0.178238342,0.334089763,0.212846715,0.120748299,0.236013986,6.0,1.0,0.473949388,0.178031088,0.12244898,0.23513986,0.473949388,0.18134715,0.124716553,0.22465035,0.473949388,0.183005181,0.12755102,0.225524476,0.2794559585,0.1441090324166666,0.1914335664166666,6.144667002105305,0.473949388
